[INFO|2026-05-27 12:04:34] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:34877
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:07:45] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:07:56] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 12:07:56] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 12:07:56] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 12:08:54] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 12:08:54] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[WARNING|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:149 >> Projector key model.embed_audio not found in module Gemma4ForConditionalGeneration.
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 12:14:49] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 12:14:49] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.misc:144 >> Found linear modules: q_proj,o_proj,v_proj,down_proj,gate_proj,k_proj,up_proj
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:14:51] llamafactory.model.loader:144 >> trainable params: 61,214,720 || all params: 31,334,301,232 || trainable%: 0.1954
[WARNING|2026-05-27 12:14:51] llamafactory.train.callbacks:155 >> Previous trainer log in this folder will be deleted.
{'loss': '2.048', 'grad_norm': '3.419', 'learning_rate': '8.696e-07', 'epoch': '0.002899'}
{'loss': '0.9138', 'grad_norm': '0.6492', 'learning_rate': '3.902e-05', 'epoch': '1.841'}
{'loss': '0.8558', 'grad_norm': '0.6954', 'learning_rate': '3.886e-05', 'epoch': '1.843'}
{'loss': '0.8833', 'grad_norm': '0.7608', 'learning_rate': '3.869e-05', 'epoch': '1.846'}
{'loss': '0.8916', 'grad_norm': '0.6623', 'learning_rate': '3.853e-05', 'epoch': '1.849'}
{'loss': '0.9142', 'grad_norm': '0.6702', 'learning_rate': '3.836e-05', 'epoch': '1.852'}
{'loss': '0.9114', 'grad_norm': '0.6748', 'learning_rate': '3.82e-05', 'epoch': '1.855'}
{'loss': '0.8773', 'grad_norm': '0.6402', 'learning_rate': '3.803e-05', 'epoch': '1.858'}
{'loss': '0.8799', 'grad_norm': '0.8423', 'learning_rate': '3.787e-05', 'epoch': '1.861'}
{'loss': '0.8425', 'grad_norm': '0.8464', 'learning_rate': '3.771e-05', 'epoch': '1.864'}
{'loss': '0.8524', 'grad_norm': '0.687', 'learning_rate': '3.754e-05', 'epoch': '1.867'}
{'loss': '0.8748', 'grad_norm': '0.9492', 'learning_rate': '3.738e-05', 'epoch': '1.87'}
{'loss': '0.8546', 'grad_norm': '0.6146', 'learning_rate': '3.722e-05', 'epoch': '1.872'}
{'loss': '0.8965', 'grad_norm': '0.9046', 'learning_rate': '3.705e-05', 'epoch': '1.875'}
{'loss': '0.8814', 'grad_norm': '0.7907', 'learning_rate': '3.689e-05', 'epoch': '1.878'}
{'loss': '0.9615', 'grad_norm': '0.6687', 'learning_rate': '3.673e-05', 'epoch': '1.881'}
{'loss': '0.8989', 'grad_norm': '0.6557', 'learning_rate': '3.657e-05', 'epoch': '1.884'}
{'loss': '0.9635', 'grad_norm': '0.8136', 'learning_rate': '3.64e-05', 'epoch': '1.887'}
{'loss': '0.8528', 'grad_norm': '0.8141', 'learning_rate': '3.624e-05', 'epoch': '1.89'}
{'loss': '0.7884', 'grad_norm': '0.7403', 'learning_rate': '3.608e-05', 'epoch': '1.893'}
{'loss': '0.9424', 'grad_norm': '0.8927', 'learning_rate': '3.592e-05', 'epoch': '1.896'}
{'loss': '0.8946', 'grad_norm': '0.6713', 'learning_rate': '3.576e-05', 'epoch': '1.899'}
{'loss': '0.8542', 'grad_norm': '0.6613', 'learning_rate': '3.56e-05', 'epoch': '1.901'}
{'loss': '0.8907', 'grad_norm': '0.7107', 'learning_rate': '3.543e-05', 'epoch': '1.904'}
{'loss': '0.883', 'grad_norm': '0.8064', 'learning_rate': '3.527e-05', 'epoch': '1.907'}
{'loss': '0.7667', 'grad_norm': '0.7061', 'learning_rate': '3.511e-05', 'epoch': '1.91'}
{'loss': '0.881', 'grad_norm': '0.7393', 'learning_rate': '3.495e-05', 'epoch': '1.913'}
{'loss': '0.9034', 'grad_norm': '0.9861', 'learning_rate': '3.479e-05', 'epoch': '1.916'}
{'loss': '0.9362', 'grad_norm': '0.7423', 'learning_rate': '3.463e-05', 'epoch': '1.919'}
{'loss': '0.8949', 'grad_norm': '0.8358', 'learning_rate': '3.447e-05', 'epoch': '1.922'}
{'loss': '0.9704', 'grad_norm': '0.8762', 'learning_rate': '3.431e-05', 'epoch': '1.925'}
{'loss': '0.8265', 'grad_norm': '0.7202', 'learning_rate': '3.415e-05', 'epoch': '1.928'}
{'loss': '0.9225', 'grad_norm': '0.9632', 'learning_rate': '3.399e-05', 'epoch': '1.93'}
{'loss': '0.8874', 'grad_norm': '0.8971', 'learning_rate': '3.383e-05', 'epoch': '1.933'}
{'loss': '0.8175', 'grad_norm': '0.7072', 'learning_rate': '3.367e-05', 'epoch': '1.936'}
{'loss': '0.9479', 'grad_norm': '0.7649', 'learning_rate': '3.351e-05', 'epoch': '1.939'}
{'loss': '0.8709', 'grad_norm': '0.7661', 'learning_rate': '3.335e-05', 'epoch': '1.942'}
{'loss': '0.9135', 'grad_norm': '0.8096', 'learning_rate': '3.319e-05', 'epoch': '1.945'}
{'loss': '0.9468', 'grad_norm': '0.6652', 'learning_rate': '3.303e-05', 'epoch': '1.948'}
{'loss': '0.9299', 'grad_norm': '0.6986', 'learning_rate': '3.288e-05', 'epoch': '1.951'}
{'loss': '0.8841', 'grad_norm': '0.7061', 'learning_rate': '3.272e-05', 'epoch': '1.954'}
{'loss': '0.8488', 'grad_norm': '0.7278', 'learning_rate': '3.256e-05', 'epoch': '1.957'}
{'loss': '0.7983', 'grad_norm': '0.6604', 'learning_rate': '3.24e-05', 'epoch': '1.959'}
{'loss': '0.966', 'grad_norm': '0.781', 'learning_rate': '3.224e-05', 'epoch': '1.962'}
{'loss': '0.8497', 'grad_norm': '0.7677', 'learning_rate': '3.209e-05', 'epoch': '1.965'}
{'loss': '0.9863', 'grad_norm': '1.164', 'learning_rate': '3.193e-05', 'epoch': '1.968'}
{'loss': '0.9485', 'grad_norm': '0.7133', 'learning_rate': '3.177e-05', 'epoch': '1.971'}
{'loss': '0.8907', 'grad_norm': '0.9057', 'learning_rate': '3.161e-05', 'epoch': '1.974'}
{'loss': '0.9343', 'grad_norm': '0.5802', 'learning_rate': '3.146e-05', 'epoch': '1.977'}
{'loss': '0.8656', 'grad_norm': '0.6635', 'learning_rate': '3.13e-05', 'epoch': '1.98'}
{'loss': '0.8709', 'grad_norm': '0.7965', 'learning_rate': '3.114e-05', 'epoch': '1.983'}
{'loss': '0.8833', 'grad_norm': '0.8117', 'learning_rate': '3.099e-05', 'epoch': '1.986'}
{'loss': '0.8072', 'grad_norm': '0.7858', 'learning_rate': '3.083e-05', 'epoch': '1.988'}
{'loss': '0.9417', 'grad_norm': '0.6495', 'learning_rate': '3.068e-05', 'epoch': '1.991'}
{'loss': '0.9178', 'grad_norm': '0.6983', 'learning_rate': '3.052e-05', 'epoch': '1.994'}
{'loss': '0.8333', 'grad_norm': '0.8074', 'learning_rate': '3.037e-05', 'epoch': '1.997'}
{'loss': '0.8693', 'grad_norm': '0.7561', 'learning_rate': '3.021e-05', 'epoch': '2'}
{'loss': '0.7516', 'grad_norm': '0.8321', 'learning_rate': '3.006e-05', 'epoch': '2.003'}
{'loss': '0.6521', 'grad_norm': '0.8668', 'learning_rate': '2.99e-05', 'epoch': '2.006'}
{'loss': '0.7525', 'grad_norm': '0.6725', 'learning_rate': '2.975e-05', 'epoch': '2.009'}
{'loss': '0.7987', 'grad_norm': '0.6289', 'learning_rate': '2.959e-05', 'epoch': '2.012'}
{'loss': '0.8967', 'grad_norm': '0.6872', 'learning_rate': '2.944e-05', 'epoch': '2.014'}
{'loss': '0.8771', 'grad_norm': '0.7233', 'learning_rate': '2.929e-05', 'epoch': '2.017'}
{'loss': '0.8363', 'grad_norm': '0.6742', 'learning_rate': '2.913e-05', 'epoch': '2.02'}
{'loss': '0.6994', 'grad_norm': '0.8521', 'learning_rate': '2.898e-05', 'epoch': '2.023'}
{'loss': '0.7666', 'grad_norm': '0.7079', 'learning_rate': '2.883e-05', 'epoch': '2.026'}
{'loss': '0.7623', 'grad_norm': '0.6911', 'learning_rate': '2.867e-05', 'epoch': '2.029'}
{'loss': '0.8188', 'grad_norm': '0.9125', 'learning_rate': '2.852e-05', 'epoch': '2.032'}
{'loss': '0.7659', 'grad_norm': '0.849', 'learning_rate': '2.837e-05', 'epoch': '2.035'}
{'loss': '0.8866', 'grad_norm': '0.7321', 'learning_rate': '2.822e-05', 'epoch': '2.038'}
{'loss': '0.7139', 'grad_norm': '0.7955', 'learning_rate': '2.807e-05', 'epoch': '2.041'}
{'loss': '0.7713', 'grad_norm': '0.8466', 'learning_rate': '2.791e-05', 'epoch': '2.043'}
{'loss': '0.831', 'grad_norm': '0.7823', 'learning_rate': '2.776e-05', 'epoch': '2.046'}
{'loss': '0.7668', 'grad_norm': '0.8927', 'learning_rate': '2.761e-05', 'epoch': '2.049'}
{'loss': '0.8459', 'grad_norm': '1.375', 'learning_rate': '2.746e-05', 'epoch': '2.052'}
{'loss': '0.8414', 'grad_norm': '0.8108', 'learning_rate': '2.731e-05', 'epoch': '2.055'}
{'loss': '0.798', 'grad_norm': '0.8401', 'learning_rate': '2.716e-05', 'epoch': '2.058'}
{'loss': '0.7662', 'grad_norm': '1.063', 'learning_rate': '2.701e-05', 'epoch': '2.061'}
{'loss': '0.8419', 'grad_norm': '0.9319', 'learning_rate': '2.686e-05', 'epoch': '2.064'}
{'loss': '0.7272', 'grad_norm': '0.7468', 'learning_rate': '2.671e-05', 'epoch': '2.067'}
{'loss': '0.7684', 'grad_norm': '0.9062', 'learning_rate': '2.656e-05', 'epoch': '2.07'}
{'loss': '0.7792', 'grad_norm': '0.8359', 'learning_rate': '2.641e-05', 'epoch': '2.072'}
{'loss': '0.8177', 'grad_norm': '0.9286', 'learning_rate': '2.627e-05', 'epoch': '2.075'}
{'loss': '0.7912', 'grad_norm': '1.133', 'learning_rate': '2.612e-05', 'epoch': '2.078'}
{'loss': '0.7975', 'grad_norm': '0.9666', 'learning_rate': '2.597e-05', 'epoch': '2.081'}
{'loss': '0.7618', 'grad_norm': '0.8059', 'learning_rate': '2.582e-05', 'epoch': '2.084'}
{'loss': '0.7679', 'grad_norm': '1.035', 'learning_rate': '2.567e-05', 'epoch': '2.087'}
{'loss': '0.7872', 'grad_norm': '0.8669', 'learning_rate': '2.553e-05', 'epoch': '2.09'}
{'loss': '0.797', 'grad_norm': '0.7125', 'learning_rate': '2.538e-05', 'epoch': '2.093'}
{'loss': '0.7757', 'grad_norm': '0.8343', 'learning_rate': '2.523e-05', 'epoch': '2.096'}
{'loss': '0.755', 'grad_norm': '0.8106', 'learning_rate': '2.509e-05', 'epoch': '2.099'}
{'loss': '0.7783', 'grad_norm': '0.8491', 'learning_rate': '2.494e-05', 'epoch': '2.101'}
{'loss': '0.8677', 'grad_norm': '0.6842', 'learning_rate': '2.48e-05', 'epoch': '2.104'}
{'loss': '0.8181', 'grad_norm': '1.166', 'learning_rate': '2.465e-05', 'epoch': '2.107'}
{'loss': '0.829', 'grad_norm': '0.7603', 'learning_rate': '2.451e-05', 'epoch': '2.11'}
{'loss': '0.8134', 'grad_norm': '0.728', 'learning_rate': '2.436e-05', 'epoch': '2.113'}
{'loss': '0.8052', 'grad_norm': '0.7731', 'learning_rate': '2.422e-05', 'epoch': '2.116'}
{'loss': '0.8034', 'grad_norm': '0.8377', 'learning_rate': '2.407e-05', 'epoch': '2.119'}
{'loss': '0.8064', 'grad_norm': '0.817', 'learning_rate': '2.393e-05', 'epoch': '2.122'}
{'loss': '0.771', 'grad_norm': '0.7973', 'learning_rate': '2.378e-05', 'epoch': '2.125'}
{'loss': '0.7517', 'grad_norm': '1.194', 'learning_rate': '2.364e-05', 'epoch': '2.128'}
{'loss': '0.8078', 'grad_norm': '0.9259', 'learning_rate': '2.35e-05', 'epoch': '2.13'}
{'loss': '0.7235', 'grad_norm': '0.9734', 'learning_rate': '2.335e-05', 'epoch': '2.133'}
{'loss': '0.8636', 'grad_norm': '1.024', 'learning_rate': '2.321e-05', 'epoch': '2.136'}
{'loss': '0.755', 'grad_norm': '0.9491', 'learning_rate': '2.307e-05', 'epoch': '2.139'}
{'loss': '0.7859', 'grad_norm': '0.9205', 'learning_rate': '2.293e-05', 'epoch': '2.142'}
{'loss': '0.7511', 'grad_norm': '0.95', 'learning_rate': '2.279e-05', 'epoch': '2.145'}
{'loss': '0.7259', 'grad_norm': '1.001', 'learning_rate': '2.264e-05', 'epoch': '2.148'}
{'loss': '0.8454', 'grad_norm': '0.8897', 'learning_rate': '2.25e-05', 'epoch': '2.151'}
{'loss': '0.7866', 'grad_norm': '0.9114', 'learning_rate': '2.236e-05', 'epoch': '2.154'}
{'loss': '0.7559', 'grad_norm': '1.146', 'learning_rate': '2.222e-05', 'epoch': '2.157'}
{'loss': '0.7549', 'grad_norm': '0.8859', 'learning_rate': '2.208e-05', 'epoch': '2.159'}
{'loss': '0.796', 'grad_norm': '0.8985', 'learning_rate': '2.194e-05', 'epoch': '2.162'}
{'loss': '0.7567', 'grad_norm': '1.06', 'learning_rate': '2.18e-05', 'epoch': '2.165'}
{'loss': '0.7281', 'grad_norm': '1.035', 'learning_rate': '2.166e-05', 'epoch': '2.168'}
{'loss': '0.7325', 'grad_norm': '0.8173', 'learning_rate': '2.153e-05', 'epoch': '2.171'}
{'loss': '0.7875', 'grad_norm': '0.997', 'learning_rate': '2.139e-05', 'epoch': '2.174'}
{'loss': '0.7893', 'grad_norm': '0.897', 'learning_rate': '2.125e-05', 'epoch': '2.177'}
{'loss': '0.8049', 'grad_norm': '0.8047', 'learning_rate': '2.111e-05', 'epoch': '2.18'}
{'loss': '0.8195', 'grad_norm': '0.8754', 'learning_rate': '2.097e-05', 'epoch': '2.183'}
{'loss': '0.7787', 'grad_norm': '0.8891', 'learning_rate': '2.084e-05', 'epoch': '2.186'}
{'loss': '0.8741', 'grad_norm': '1.057', 'learning_rate': '2.07e-05', 'epoch': '2.188'}
{'loss': '0.824', 'grad_norm': '1.121', 'learning_rate': '2.056e-05', 'epoch': '2.191'}
{'loss': '0.7933', 'grad_norm': '0.9611', 'learning_rate': '2.043e-05', 'epoch': '2.194'}
{'loss': '0.793', 'grad_norm': '0.9811', 'learning_rate': '2.029e-05', 'epoch': '2.197'}
{'loss': '0.7553', 'grad_norm': '0.8599', 'learning_rate': '2.016e-05', 'epoch': '2.2'}
{'loss': '0.7735', 'grad_norm': '1.159', 'learning_rate': '2.002e-05', 'epoch': '2.203'}
{'loss': '0.837', 'grad_norm': '0.8797', 'learning_rate': '1.989e-05', 'epoch': '2.206'}
{'loss': '0.7842', 'grad_norm': '0.7643', 'learning_rate': '1.975e-05', 'epoch': '2.209'}
{'loss': '0.7724', 'grad_norm': '0.8376', 'learning_rate': '1.962e-05', 'epoch': '2.212'}
{'loss': '0.7542', 'grad_norm': '0.8272', 'learning_rate': '1.948e-05', 'epoch': '2.214'}
{'loss': '0.7956', 'grad_norm': '0.8527', 'learning_rate': '1.935e-05', 'epoch': '2.217'}
{'loss': '0.7781', 'grad_norm': '0.9153', 'learning_rate': '1.922e-05', 'epoch': '2.22'}
{'loss': '0.7751', 'grad_norm': '1.229', 'learning_rate': '1.908e-05', 'epoch': '2.223'}
{'loss': '0.7832', 'grad_norm': '1', 'learning_rate': '1.895e-05', 'epoch': '2.226'}
{'loss': '0.8319', 'grad_norm': '0.9746', 'learning_rate': '1.882e-05', 'epoch': '2.229'}
{'loss': '0.8557', 'grad_norm': '0.9461', 'learning_rate': '1.869e-05', 'epoch': '2.232'}
{'loss': '0.7865', 'grad_norm': '0.9284', 'learning_rate': '1.856e-05', 'epoch': '2.235'}
{'loss': '0.7861', 'grad_norm': '0.9655', 'learning_rate': '1.843e-05', 'epoch': '2.238'}
{'loss': '0.7878', 'grad_norm': '0.9576', 'learning_rate': '1.83e-05', 'epoch': '2.241'}
{'loss': '0.7709', 'grad_norm': '1.062', 'learning_rate': '1.817e-05', 'epoch': '2.243'}
{'loss': '0.7665', 'grad_norm': '1.057', 'learning_rate': '1.804e-05', 'epoch': '2.246'}
{'loss': '0.8529', 'grad_norm': '1.126', 'learning_rate': '1.791e-05', 'epoch': '2.249'}
{'loss': '0.7751', 'grad_norm': '1.012', 'learning_rate': '1.778e-05', 'epoch': '2.252'}
{'loss': '0.8036', 'grad_norm': '0.8796', 'learning_rate': '1.765e-05', 'epoch': '2.255'}
{'loss': '0.824', 'grad_norm': '0.9112', 'learning_rate': '1.752e-05', 'epoch': '2.258'}
{'loss': '0.7358', 'grad_norm': '0.8964', 'learning_rate': '1.739e-05', 'epoch': '2.261'}
{'loss': '0.7826', 'grad_norm': '0.9397', 'learning_rate': '1.726e-05', 'epoch': '2.264'}
{'loss': '0.8098', 'grad_norm': '1.022', 'learning_rate': '1.714e-05', 'epoch': '2.267'}
{'loss': '0.899', 'grad_norm': '3.025', 'learning_rate': '1.701e-05', 'epoch': '2.27'}
{'loss': '0.8392', 'grad_norm': '1.093', 'learning_rate': '1.688e-05', 'epoch': '2.272'}
{'loss': '0.7513', 'grad_norm': '0.8356', 'learning_rate': '1.676e-05', 'epoch': '2.275'}
{'loss': '0.7975', 'grad_norm': '0.9023', 'learning_rate': '1.663e-05', 'epoch': '2.278'}
{'loss': '0.825', 'grad_norm': '0.9846', 'learning_rate': '1.651e-05', 'epoch': '2.281'}
{'loss': '0.7549', 'grad_norm': '1.208', 'learning_rate': '1.638e-05', 'epoch': '2.284'}
{'loss': '0.7759', 'grad_norm': '1.031', 'learning_rate': '1.626e-05', 'epoch': '2.287'}
{'loss': '0.7658', 'grad_norm': '0.8864', 'learning_rate': '1.613e-05', 'epoch': '2.29'}
{'loss': '0.8738', 'grad_norm': '0.9341', 'learning_rate': '1.601e-05', 'epoch': '2.293'}
{'loss': '0.7084', 'grad_norm': '0.9607', 'learning_rate': '1.588e-05', 'epoch': '2.296'}
{'loss': '0.739', 'grad_norm': '0.9413', 'learning_rate': '1.576e-05', 'epoch': '2.299'}
{'loss': '0.8306', 'grad_norm': '0.9333', 'learning_rate': '1.564e-05', 'epoch': '2.301'}
{'loss': '0.7666', 'grad_norm': '1.221', 'learning_rate': '1.552e-05', 'epoch': '2.304'}
{'loss': '0.7749', 'grad_norm': '0.8589', 'learning_rate': '1.539e-05', 'epoch': '2.307'}
{'loss': '0.7994', 'grad_norm': '0.9557', 'learning_rate': '1.527e-05', 'epoch': '2.31'}
{'loss': '0.7305', 'grad_norm': '1.021', 'learning_rate': '1.515e-05', 'epoch': '2.313'}
{'loss': '0.7512', 'grad_norm': '0.8493', 'learning_rate': '1.503e-05', 'epoch': '2.316'}
{'loss': '0.8154', 'grad_norm': '1.117', 'learning_rate': '1.491e-05', 'epoch': '2.319'}
{'loss': '0.8135', 'grad_norm': '0.9328', 'learning_rate': '1.479e-05', 'epoch': '2.322'}
{'loss': '0.8033', 'grad_norm': '0.8374', 'learning_rate': '1.467e-05', 'epoch': '2.325'}
{'loss': '0.8133', 'grad_norm': '0.8778', 'learning_rate': '1.455e-05', 'epoch': '2.328'}
{'loss': '0.8689', 'grad_norm': '1.171', 'learning_rate': '1.443e-05', 'epoch': '2.33'}
{'loss': '0.686', 'grad_norm': '1.053', 'learning_rate': '1.432e-05', 'epoch': '2.333'}
{'loss': '0.8108', 'grad_norm': '0.9659', 'learning_rate': '1.42e-05', 'epoch': '2.336'}
{'loss': '0.8286', 'grad_norm': '1.047', 'learning_rate': '1.408e-05', 'epoch': '2.339'}
{'loss': '0.7147', 'grad_norm': '0.8855', 'learning_rate': '1.396e-05', 'epoch': '2.342'}
{'loss': '0.7264', 'grad_norm': '0.8884', 'learning_rate': '1.385e-05', 'epoch': '2.345'}
{'loss': '0.7126', 'grad_norm': '0.8866', 'learning_rate': '1.373e-05', 'epoch': '2.348'}
{'loss': '0.7142', 'grad_norm': '1.804', 'learning_rate': '1.361e-05', 'epoch': '2.351'}
{'loss': '0.7549', 'grad_norm': '0.9647', 'learning_rate': '1.35e-05', 'epoch': '2.354'}
{'loss': '0.6878', 'grad_norm': '1.086', 'learning_rate': '1.338e-05', 'epoch': '2.357'}
{'loss': '0.8339', 'grad_norm': '0.9114', 'learning_rate': '1.327e-05', 'epoch': '2.359'}
{'loss': '0.8268', 'grad_norm': '0.8303', 'learning_rate': '1.315e-05', 'epoch': '2.362'}
{'loss': '0.7234', 'grad_norm': '0.8508', 'learning_rate': '1.304e-05', 'epoch': '2.365'}
{'loss': '0.8251', 'grad_norm': '1.002', 'learning_rate': '1.293e-05', 'epoch': '2.368'}
{'loss': '0.7536', 'grad_norm': '1.091', 'learning_rate': '1.281e-05', 'epoch': '2.371'}
{'loss': '0.8079', 'grad_norm': '1.084', 'learning_rate': '1.27e-05', 'epoch': '2.374'}
{'loss': '0.8129', 'grad_norm': '0.951', 'learning_rate': '1.259e-05', 'epoch': '2.377'}
{'loss': '0.7963', 'grad_norm': '0.9909', 'learning_rate': '1.248e-05', 'epoch': '2.38'}
{'loss': '0.8328', 'grad_norm': '1.039', 'learning_rate': '1.237e-05', 'epoch': '2.383'}
{'loss': '0.7526', 'grad_norm': '1.077', 'learning_rate': '1.226e-05', 'epoch': '2.386'}
{'loss': '0.8647', 'grad_norm': '0.9204', 'learning_rate': '1.215e-05', 'epoch': '2.388'}
{'loss': '0.7388', 'grad_norm': '0.8309', 'learning_rate': '1.204e-05', 'epoch': '2.391'}
{'loss': '0.7751', 'grad_norm': '0.906', 'learning_rate': '1.193e-05', 'epoch': '2.394'}
{'loss': '0.7551', 'grad_norm': '0.9286', 'learning_rate': '1.182e-05', 'epoch': '2.397'}
{'loss': '0.7542', 'grad_norm': '0.9934', 'learning_rate': '1.171e-05', 'epoch': '2.4'}
{'loss': '0.7083', 'grad_norm': '1.175', 'learning_rate': '1.16e-05', 'epoch': '2.403'}
{'loss': '0.8129', 'grad_norm': '1.035', 'learning_rate': '1.149e-05', 'epoch': '2.406'}
{'loss': '0.7465', 'grad_norm': '0.8798', 'learning_rate': '1.139e-05', 'epoch': '2.409'}
{'loss': '0.7542', 'grad_norm': '0.8244', 'learning_rate': '1.128e-05', 'epoch': '2.412'}
{'loss': '0.7446', 'grad_norm': '0.9781', 'learning_rate': '1.117e-05', 'epoch': '2.414'}
{'loss': '0.7905', 'grad_norm': '1.123', 'learning_rate': '1.107e-05', 'epoch': '2.417'}
{'loss': '0.7645', 'grad_norm': '0.9201', 'learning_rate': '1.096e-05', 'epoch': '2.42'}
{'loss': '0.7888', 'grad_norm': '0.8801', 'learning_rate': '1.086e-05', 'epoch': '2.423'}
{'loss': '0.7935', 'grad_norm': '0.7788', 'learning_rate': '1.075e-05', 'epoch': '2.426'}
{'loss': '0.7692', 'grad_norm': '0.961', 'learning_rate': '1.065e-05', 'epoch': '2.429'}
{'loss': '0.7101', 'grad_norm': '1.201', 'learning_rate': '1.054e-05', 'epoch': '2.432'}
{'loss': '0.7786', 'grad_norm': '1.052', 'learning_rate': '1.044e-05', 'epoch': '2.435'}
{'loss': '0.7791', 'grad_norm': '0.9671', 'learning_rate': '1.034e-05', 'epoch': '2.438'}
{'loss': '0.7957', 'grad_norm': '0.8899', 'learning_rate': '1.023e-05', 'epoch': '2.441'}
{'loss': '0.6979', 'grad_norm': '0.9517', 'learning_rate': '1.013e-05', 'epoch': '2.443'}
{'loss': '0.7078', 'grad_norm': '1.04', 'learning_rate': '1.003e-05', 'epoch': '2.446'}
{'loss': '0.7552', 'grad_norm': '0.9803', 'learning_rate': '9.929e-06', 'epoch': '2.449'}
{'loss': '0.7889', 'grad_norm': '1.201', 'learning_rate': '9.828e-06', 'epoch': '2.452'}
{'loss': '0.7803', 'grad_norm': '0.9543', 'learning_rate': '9.728e-06', 'epoch': '2.455'}
{'loss': '0.6836', 'grad_norm': '1.081', 'learning_rate': '9.629e-06', 'epoch': '2.458'}
{'loss': '0.7795', 'grad_norm': '1.109', 'learning_rate': '9.529e-06', 'epoch': '2.461'}
{'loss': '0.7287', 'grad_norm': '1.33', 'learning_rate': '9.431e-06', 'epoch': '2.464'}
{'loss': '0.826', 'grad_norm': '1.173', 'learning_rate': '9.332e-06', 'epoch': '2.467'}
