[INFO|2026-05-27 12:03:00] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:48473
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:05:33] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:05:44] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 12:05:44] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 12:05:44] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 12:06:56] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 12:06:56] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 12:10:32] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 12:10:32] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.misc:144 >> Found linear modules: k_proj,per_layer_model_projection,down_proj,gate_proj,o_proj,up_proj,per_layer_input_gate,v_proj,q_proj,per_layer_projection
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:10:34] llamafactory.model.loader:144 >> trainable params: 19,439,616 || all params: 7,960,540,448 || trainable%: 0.2442
{'loss': '3.852', 'grad_norm': '16.97', 'learning_rate': '1.737e-06', 'epoch': '0.005797'}
{'loss': '1.085', 'grad_norm': '0.7049', 'learning_rate': '5.025e-05', 'epoch': '1.646'}
{'loss': '1.015', 'grad_norm': '0.8442', 'learning_rate': '4.992e-05', 'epoch': '1.652'}
{'loss': '1.041', 'grad_norm': '0.7878', 'learning_rate': '4.958e-05', 'epoch': '1.658'}
{'loss': '1.026', 'grad_norm': '0.8611', 'learning_rate': '4.924e-05', 'epoch': '1.664'}
{'loss': '1.081', 'grad_norm': '0.9679', 'learning_rate': '4.89e-05', 'epoch': '1.67'}
{'loss': '1.078', 'grad_norm': '0.8247', 'learning_rate': '4.857e-05', 'epoch': '1.675'}
{'loss': '1.031', 'grad_norm': '0.8067', 'learning_rate': '4.823e-05', 'epoch': '1.681'}
{'loss': '1.05', 'grad_norm': '0.7301', 'learning_rate': '4.789e-05', 'epoch': '1.687'}
{'loss': '1.02', 'grad_norm': '0.9323', 'learning_rate': '4.756e-05', 'epoch': '1.693'}
{'loss': '1.038', 'grad_norm': '0.899', 'learning_rate': '4.722e-05', 'epoch': '1.699'}
{'loss': '0.9893', 'grad_norm': '0.7302', 'learning_rate': '4.688e-05', 'epoch': '1.704'}
{'loss': '1.056', 'grad_norm': '0.8572', 'learning_rate': '4.655e-05', 'epoch': '1.71'}
{'loss': '1.016', 'grad_norm': '0.8292', 'learning_rate': '4.621e-05', 'epoch': '1.716'}
{'loss': '1.054', 'grad_norm': '0.8004', 'learning_rate': '4.587e-05', 'epoch': '1.722'}
{'loss': '1.023', 'grad_norm': '0.855', 'learning_rate': '4.554e-05', 'epoch': '1.728'}
{'loss': '0.9948', 'grad_norm': '0.8411', 'learning_rate': '4.52e-05', 'epoch': '1.733'}
{'loss': '1.021', 'grad_norm': '0.7422', 'learning_rate': '4.487e-05', 'epoch': '1.739'}
{'loss': '1.034', 'grad_norm': '1.299', 'learning_rate': '4.453e-05', 'epoch': '1.745'}
{'loss': '0.9658', 'grad_norm': '0.77', 'learning_rate': '4.419e-05', 'epoch': '1.751'}
{'loss': '1.083', 'grad_norm': '0.8616', 'learning_rate': '4.386e-05', 'epoch': '1.757'}
{'loss': '1.102', 'grad_norm': '0.7787', 'learning_rate': '4.353e-05', 'epoch': '1.762'}
{'loss': '1.034', 'grad_norm': '0.9008', 'learning_rate': '4.319e-05', 'epoch': '1.768'}
{'loss': '1.037', 'grad_norm': '0.7278', 'learning_rate': '4.286e-05', 'epoch': '1.774'}
{'loss': '0.998', 'grad_norm': '0.7814', 'learning_rate': '4.252e-05', 'epoch': '1.78'}
{'loss': '1.097', 'grad_norm': '0.7713', 'learning_rate': '4.219e-05', 'epoch': '1.786'}
{'loss': '1.047', 'grad_norm': '0.8316', 'learning_rate': '4.186e-05', 'epoch': '1.791'}
{'loss': '1.042', 'grad_norm': '0.8375', 'learning_rate': '4.152e-05', 'epoch': '1.797'}
{'loss': '1.078', 'grad_norm': '0.7605', 'learning_rate': '4.119e-05', 'epoch': '1.803'}
{'loss': '1.035', 'grad_norm': '0.7195', 'learning_rate': '4.086e-05', 'epoch': '1.809'}
{'loss': '1.038', 'grad_norm': '0.9499', 'learning_rate': '4.053e-05', 'epoch': '1.814'}
{'loss': '1.055', 'grad_norm': '0.7772', 'learning_rate': '4.02e-05', 'epoch': '1.82'}
{'loss': '1.057', 'grad_norm': '0.8639', 'learning_rate': '3.987e-05', 'epoch': '1.826'}
{'loss': '1.031', 'grad_norm': '0.7751', 'learning_rate': '3.954e-05', 'epoch': '1.832'}
{'loss': '1.05', 'grad_norm': '0.8055', 'learning_rate': '3.921e-05', 'epoch': '1.838'}
{'loss': '1.024', 'grad_norm': '0.8328', 'learning_rate': '3.888e-05', 'epoch': '1.843'}
{'loss': '1.038', 'grad_norm': '0.8147', 'learning_rate': '3.855e-05', 'epoch': '1.849'}
{'loss': '1.043', 'grad_norm': '0.7106', 'learning_rate': '3.822e-05', 'epoch': '1.855'}
{'loss': '1.016', 'grad_norm': '0.848', 'learning_rate': '3.789e-05', 'epoch': '1.861'}
{'loss': '0.9945', 'grad_norm': '0.9104', 'learning_rate': '3.757e-05', 'epoch': '1.867'}
{'loss': '1.004', 'grad_norm': '0.7922', 'learning_rate': '3.724e-05', 'epoch': '1.872'}
{'loss': '1.051', 'grad_norm': '0.9054', 'learning_rate': '3.692e-05', 'epoch': '1.878'}
{'loss': '1.054', 'grad_norm': '0.8187', 'learning_rate': '3.659e-05', 'epoch': '1.884'}
{'loss': '1.044', 'grad_norm': '0.8117', 'learning_rate': '3.627e-05', 'epoch': '1.89'}
{'loss': '0.9995', 'grad_norm': '0.7707', 'learning_rate': '3.594e-05', 'epoch': '1.896'}
{'loss': '1.005', 'grad_norm': '0.7347', 'learning_rate': '3.562e-05', 'epoch': '1.901'}
{'loss': '1.029', 'grad_norm': '0.9156', 'learning_rate': '3.53e-05', 'epoch': '1.907'}
{'loss': '0.9567', 'grad_norm': '1.004', 'learning_rate': '3.497e-05', 'epoch': '1.913'}
{'loss': '1.065', 'grad_norm': '0.8818', 'learning_rate': '3.465e-05', 'epoch': '1.919'}
{'loss': '1.064', 'grad_norm': '1.006', 'learning_rate': '3.433e-05', 'epoch': '1.925'}
{'loss': '1.016', 'grad_norm': '0.9081', 'learning_rate': '3.401e-05', 'epoch': '1.93'}
{'loss': '0.9824', 'grad_norm': '0.8565', 'learning_rate': '3.369e-05', 'epoch': '1.936'}
{'loss': '1.036', 'grad_norm': '0.7972', 'learning_rate': '3.337e-05', 'epoch': '1.942'}
{'loss': '1.056', 'grad_norm': '0.8564', 'learning_rate': '3.306e-05', 'epoch': '1.948'}
{'loss': '1.027', 'grad_norm': '0.745', 'learning_rate': '3.274e-05', 'epoch': '1.954'}
{'loss': '0.9746', 'grad_norm': '0.9376', 'learning_rate': '3.242e-05', 'epoch': '1.959'}
{'loss': '1.046', 'grad_norm': '0.8999', 'learning_rate': '3.211e-05', 'epoch': '1.965'}
{'loss': '1.102', 'grad_norm': '0.8375', 'learning_rate': '3.179e-05', 'epoch': '1.971'}
{'loss': '1.047', 'grad_norm': '0.8107', 'learning_rate': '3.148e-05', 'epoch': '1.977'}
{'loss': '1.011', 'grad_norm': '0.8091', 'learning_rate': '3.117e-05', 'epoch': '1.983'}
{'loss': '0.9951', 'grad_norm': '0.8792', 'learning_rate': '3.085e-05', 'epoch': '1.988'}
{'loss': '1.042', 'grad_norm': '0.7976', 'learning_rate': '3.054e-05', 'epoch': '1.994'}
{'loss': '0.9842', 'grad_norm': '0.8931', 'learning_rate': '3.023e-05', 'epoch': '2'}
{'loss': '0.8877', 'grad_norm': '0.9044', 'learning_rate': '2.992e-05', 'epoch': '2.006'}
{'loss': '0.9495', 'grad_norm': '0.7915', 'learning_rate': '2.961e-05', 'epoch': '2.012'}
{'loss': '1.058', 'grad_norm': '0.8324', 'learning_rate': '2.931e-05', 'epoch': '2.017'}
{'loss': '0.944', 'grad_norm': '0.917', 'learning_rate': '2.9e-05', 'epoch': '2.023'}
{'loss': '0.9367', 'grad_norm': '0.7881', 'learning_rate': '2.87e-05', 'epoch': '2.029'}
{'loss': '0.9692', 'grad_norm': '0.8548', 'learning_rate': '2.839e-05', 'epoch': '2.035'}
{'loss': '1.006', 'grad_norm': '0.9009', 'learning_rate': '2.809e-05', 'epoch': '2.041'}
{'loss': '0.9979', 'grad_norm': '0.9163', 'learning_rate': '2.778e-05', 'epoch': '2.046'}
{'loss': '0.9828', 'grad_norm': '0.9202', 'learning_rate': '2.748e-05', 'epoch': '2.052'}
{'loss': '1.002', 'grad_norm': '0.8829', 'learning_rate': '2.718e-05', 'epoch': '2.058'}
{'loss': '0.9763', 'grad_norm': '0.9598', 'learning_rate': '2.688e-05', 'epoch': '2.064'}
{'loss': '0.9423', 'grad_norm': '0.9766', 'learning_rate': '2.658e-05', 'epoch': '2.07'}
{'loss': '0.9744', 'grad_norm': '0.8468', 'learning_rate': '2.629e-05', 'epoch': '2.075'}
{'loss': '0.9555', 'grad_norm': '1.045', 'learning_rate': '2.599e-05', 'epoch': '2.081'}
{'loss': '0.9596', 'grad_norm': '1.091', 'learning_rate': '2.569e-05', 'epoch': '2.087'}
{'loss': '0.9819', 'grad_norm': '0.9733', 'learning_rate': '2.54e-05', 'epoch': '2.093'}
{'loss': '0.9425', 'grad_norm': '0.8761', 'learning_rate': '2.511e-05', 'epoch': '2.099'}
{'loss': '1.029', 'grad_norm': '0.9335', 'learning_rate': '2.482e-05', 'epoch': '2.104'}
{'loss': '1', 'grad_norm': '0.9406', 'learning_rate': '2.452e-05', 'epoch': '2.11'}
{'loss': '0.9856', 'grad_norm': '0.8464', 'learning_rate': '2.423e-05', 'epoch': '2.116'}
{'loss': '0.9775', 'grad_norm': '1.02', 'learning_rate': '2.395e-05', 'epoch': '2.122'}
{'loss': '0.9395', 'grad_norm': '1.143', 'learning_rate': '2.366e-05', 'epoch': '2.128'}
{'loss': '0.9573', 'grad_norm': '0.9149', 'learning_rate': '2.337e-05', 'epoch': '2.133'}
{'loss': '0.99', 'grad_norm': '0.9639', 'learning_rate': '2.309e-05', 'epoch': '2.139'}
{'loss': '0.9429', 'grad_norm': '0.9861', 'learning_rate': '2.28e-05', 'epoch': '2.145'}
{'loss': '0.9742', 'grad_norm': '0.9335', 'learning_rate': '2.252e-05', 'epoch': '2.151'}
{'loss': '0.9707', 'grad_norm': '1.143', 'learning_rate': '2.224e-05', 'epoch': '2.157'}
{'loss': '0.9532', 'grad_norm': '0.9784', 'learning_rate': '2.196e-05', 'epoch': '2.162'}
{'loss': '0.9197', 'grad_norm': '0.9935', 'learning_rate': '2.168e-05', 'epoch': '2.168'}
{'loss': '0.9355', 'grad_norm': '1.058', 'learning_rate': '2.14e-05', 'epoch': '2.174'}
{'loss': '0.9879', 'grad_norm': '1.254', 'learning_rate': '2.113e-05', 'epoch': '2.18'}
{'loss': '0.9759', 'grad_norm': '1.001', 'learning_rate': '2.085e-05', 'epoch': '2.186'}
{'loss': '1.037', 'grad_norm': '1.951', 'learning_rate': '2.058e-05', 'epoch': '2.191'}
{'loss': '0.956', 'grad_norm': '1.042', 'learning_rate': '2.031e-05', 'epoch': '2.197'}
{'loss': '0.9309', 'grad_norm': '0.9829', 'learning_rate': '2.004e-05', 'epoch': '2.203'}
{'loss': '0.9764', 'grad_norm': '1.044', 'learning_rate': '1.977e-05', 'epoch': '2.209'}
{'loss': '0.9709', 'grad_norm': '1.226', 'learning_rate': '1.95e-05', 'epoch': '2.214'}
{'loss': '0.9661', 'grad_norm': '0.9738', 'learning_rate': '1.923e-05', 'epoch': '2.22'}
{'loss': '0.9918', 'grad_norm': '0.9852', 'learning_rate': '1.897e-05', 'epoch': '2.226'}
{'loss': '1.026', 'grad_norm': '1.069', 'learning_rate': '1.871e-05', 'epoch': '2.232'}
{'loss': '0.9758', 'grad_norm': '0.9833', 'learning_rate': '1.844e-05', 'epoch': '2.238'}
{'loss': '0.9587', 'grad_norm': '1.101', 'learning_rate': '1.818e-05', 'epoch': '2.243'}
{'loss': '1.004', 'grad_norm': '1.084', 'learning_rate': '1.792e-05', 'epoch': '2.249'}
{'loss': '1.002', 'grad_norm': '0.9756', 'learning_rate': '1.766e-05', 'epoch': '2.255'}
{'loss': '0.9663', 'grad_norm': '1.006', 'learning_rate': '1.741e-05', 'epoch': '2.261'}
{'loss': '0.9784', 'grad_norm': '1.071', 'learning_rate': '1.715e-05', 'epoch': '2.267'}
{'loss': '1.021', 'grad_norm': '1.224', 'learning_rate': '1.69e-05', 'epoch': '2.272'}
{'loss': '0.9302', 'grad_norm': '1.013', 'learning_rate': '1.665e-05', 'epoch': '2.278'}
{'loss': '0.9663', 'grad_norm': '1.022', 'learning_rate': '1.64e-05', 'epoch': '2.284'}
{'loss': '0.9537', 'grad_norm': '0.925', 'learning_rate': '1.615e-05', 'epoch': '2.29'}
{'loss': '0.9866', 'grad_norm': '1.168', 'learning_rate': '1.59e-05', 'epoch': '2.296'}
{'loss': '0.969', 'grad_norm': '0.9069', 'learning_rate': '1.565e-05', 'epoch': '2.301'}
{'loss': '0.9503', 'grad_norm': '0.9509', 'learning_rate': '1.541e-05', 'epoch': '2.307'}
{'loss': '0.9319', 'grad_norm': '0.9364', 'learning_rate': '1.517e-05', 'epoch': '2.313'}
{'loss': '0.9646', 'grad_norm': '1.02', 'learning_rate': '1.493e-05', 'epoch': '2.319'}
{'loss': '0.9659', 'grad_norm': '0.942', 'learning_rate': '1.469e-05', 'epoch': '2.325'}
{'loss': '1.018', 'grad_norm': '1.022', 'learning_rate': '1.445e-05', 'epoch': '2.33'}
{'loss': '0.929', 'grad_norm': '1', 'learning_rate': '1.421e-05', 'epoch': '2.336'}
{'loss': '0.9512', 'grad_norm': '0.9914', 'learning_rate': '1.398e-05', 'epoch': '2.342'}
{'loss': '0.9029', 'grad_norm': '0.9611', 'learning_rate': '1.374e-05', 'epoch': '2.348'}
{'loss': '0.9231', 'grad_norm': '1.066', 'learning_rate': '1.351e-05', 'epoch': '2.354'}
{'loss': '0.953', 'grad_norm': '0.9655', 'learning_rate': '1.328e-05', 'epoch': '2.359'}
{'loss': '0.9584', 'grad_norm': '0.9083', 'learning_rate': '1.305e-05', 'epoch': '2.365'}
{'loss': '0.9888', 'grad_norm': '0.9959', 'learning_rate': '1.283e-05', 'epoch': '2.371'}
{'loss': '1.001', 'grad_norm': '1.018', 'learning_rate': '1.26e-05', 'epoch': '2.377'}
{'loss': '0.9681', 'grad_norm': '0.992', 'learning_rate': '1.238e-05', 'epoch': '2.383'}
{'loss': '0.9995', 'grad_norm': '0.924', 'learning_rate': '1.216e-05', 'epoch': '2.388'}
{'loss': '0.9338', 'grad_norm': '1.278', 'learning_rate': '1.194e-05', 'epoch': '2.394'}
{'loss': '0.9347', 'grad_norm': '0.9334', 'learning_rate': '1.172e-05', 'epoch': '2.4'}
{'loss': '0.9382', 'grad_norm': '0.9462', 'learning_rate': '1.151e-05', 'epoch': '2.406'}
{'loss': '0.9349', 'grad_norm': '1.194', 'learning_rate': '1.129e-05', 'epoch': '2.412'}
{'loss': '0.9512', 'grad_norm': '1.45', 'learning_rate': '1.108e-05', 'epoch': '2.417'}
{'loss': '0.9243', 'grad_norm': '0.913', 'learning_rate': '1.087e-05', 'epoch': '2.423'}
{'loss': '0.9699', 'grad_norm': '1.059', 'learning_rate': '1.066e-05', 'epoch': '2.429'}
{'loss': '0.9108', 'grad_norm': '1.001', 'learning_rate': '1.045e-05', 'epoch': '2.435'}
{'loss': '0.9703', 'grad_norm': '1.159', 'learning_rate': '1.025e-05', 'epoch': '2.441'}
{'loss': '0.9056', 'grad_norm': '1.051', 'learning_rate': '1.004e-05', 'epoch': '2.446'}
{'loss': '0.9442', 'grad_norm': '1.049', 'learning_rate': '9.841e-06', 'epoch': '2.452'}
{'loss': '0.9179', 'grad_norm': '1.212', 'learning_rate': '9.641e-06', 'epoch': '2.458'}
{'loss': '0.9278', 'grad_norm': '0.9968', 'learning_rate': '9.442e-06', 'epoch': '2.464'}
{'loss': '1.03', 'grad_norm': '1.197', 'learning_rate': '9.246e-06', 'epoch': '2.47'}
{'loss': '0.9418', 'grad_norm': '1.135', 'learning_rate': '9.052e-06', 'epoch': '2.475'}
{'loss': '0.9902', 'grad_norm': '1.004', 'learning_rate': '8.859e-06', 'epoch': '2.481'}
{'loss': '1.012', 'grad_norm': '1.083', 'learning_rate': '8.668e-06', 'epoch': '2.487'}
{'loss': '0.9442', 'grad_norm': '1.049', 'learning_rate': '8.479e-06', 'epoch': '2.493'}
{'loss': '0.9868', 'grad_norm': '0.9062', 'learning_rate': '8.292e-06', 'epoch': '2.499'}
{'loss': '0.9513', 'grad_norm': '0.9311', 'learning_rate': '8.107e-06', 'epoch': '2.504'}
{'loss': '0.9356', 'grad_norm': '0.8925', 'learning_rate': '7.924e-06', 'epoch': '2.51'}
{'loss': '0.9592', 'grad_norm': '1.024', 'learning_rate': '7.743e-06', 'epoch': '2.516'}
{'loss': '0.9495', 'grad_norm': '0.948', 'learning_rate': '7.563e-06', 'epoch': '2.522'}
{'loss': '0.954', 'grad_norm': '1.022', 'learning_rate': '7.386e-06', 'epoch': '2.528'}
{'loss': '0.9656', 'grad_norm': '1.004', 'learning_rate': '7.211e-06', 'epoch': '2.533'}
{'loss': '0.9415', 'grad_norm': '1.012', 'learning_rate': '7.037e-06', 'epoch': '2.539'}
{'loss': '0.9618', 'grad_norm': '0.9513', 'learning_rate': '6.866e-06', 'epoch': '2.545'}
{'loss': '1.024', 'grad_norm': '1.231', 'learning_rate': '6.696e-06', 'epoch': '2.551'}
{'loss': '0.9655', 'grad_norm': '1.033', 'learning_rate': '6.528e-06', 'epoch': '2.557'}
{'loss': '0.976', 'grad_norm': '0.9003', 'learning_rate': '6.363e-06', 'epoch': '2.562'}
{'loss': '0.9869', 'grad_norm': '1.151', 'learning_rate': '6.199e-06', 'epoch': '2.568'}
{'loss': '0.9767', 'grad_norm': '1.058', 'learning_rate': '6.037e-06', 'epoch': '2.574'}
{'loss': '1.008', 'grad_norm': '1.221', 'learning_rate': '5.878e-06', 'epoch': '2.58'}
{'loss': '0.9384', 'grad_norm': '0.9895', 'learning_rate': '5.72e-06', 'epoch': '2.586'}
{'loss': '0.9313', 'grad_norm': '1.058', 'learning_rate': '5.564e-06', 'epoch': '2.591'}
{'loss': '0.955', 'grad_norm': '1.335', 'learning_rate': '5.411e-06', 'epoch': '2.597'}
{'loss': '0.9771', 'grad_norm': '0.9958', 'learning_rate': '5.259e-06', 'epoch': '2.603'}
{'loss': '0.9633', 'grad_norm': '0.9859', 'learning_rate': '5.11e-06', 'epoch': '2.609'}
{'loss': '0.9876', 'grad_norm': '0.9079', 'learning_rate': '4.962e-06', 'epoch': '2.614'}
{'loss': '0.891', 'grad_norm': '0.9986', 'learning_rate': '4.817e-06', 'epoch': '2.62'}
{'loss': '0.9164', 'grad_norm': '1.05', 'learning_rate': '4.673e-06', 'epoch': '2.626'}
{'loss': '0.9558', 'grad_norm': '1.252', 'learning_rate': '4.532e-06', 'epoch': '2.632'}
{'loss': '0.9163', 'grad_norm': '1.087', 'learning_rate': '4.393e-06', 'epoch': '2.638'}
{'loss': '0.9987', 'grad_norm': '1.131', 'learning_rate': '4.255e-06', 'epoch': '2.643'}
{'loss': '0.9709', 'grad_norm': '1.063', 'learning_rate': '4.12e-06', 'epoch': '2.649'}
{'loss': '0.972', 'grad_norm': '1.012', 'learning_rate': '3.987e-06', 'epoch': '2.655'}
{'loss': '0.9915', 'grad_norm': '1.062', 'learning_rate': '3.856e-06', 'epoch': '2.661'}
{'loss': '0.9482', 'grad_norm': '1.098', 'learning_rate': '3.727e-06', 'epoch': '2.667'}
{'loss': '0.9598', 'grad_norm': '0.9385', 'learning_rate': '3.601e-06', 'epoch': '2.672'}
{'loss': '0.9917', 'grad_norm': '0.964', 'learning_rate': '3.476e-06', 'epoch': '2.678'}
{'loss': '0.9429', 'grad_norm': '0.9328', 'learning_rate': '3.353e-06', 'epoch': '2.684'}
{'loss': '0.9556', 'grad_norm': '0.9478', 'learning_rate': '3.233e-06', 'epoch': '2.69'}
{'loss': '0.9464', 'grad_norm': '1.066', 'learning_rate': '3.115e-06', 'epoch': '2.696'}
{'loss': '1.008', 'grad_norm': '1.169', 'learning_rate': '2.999e-06', 'epoch': '2.701'}
{'loss': '0.9375', 'grad_norm': '0.9785', 'learning_rate': '2.885e-06', 'epoch': '2.707'}
{'loss': '0.9415', 'grad_norm': '1.432', 'learning_rate': '2.773e-06', 'epoch': '2.713'}
{'loss': '0.9641', 'grad_norm': '1.042', 'learning_rate': '2.663e-06', 'epoch': '2.719'}
{'loss': '0.9557', 'grad_norm': '1.065', 'learning_rate': '2.556e-06', 'epoch': '2.725'}
{'loss': '0.9588', 'grad_norm': '0.9388', 'learning_rate': '2.45e-06', 'epoch': '2.73'}
{'loss': '0.9838', 'grad_norm': '0.9985', 'learning_rate': '2.347e-06', 'epoch': '2.736'}
{'loss': '0.9773', 'grad_norm': '0.9231', 'learning_rate': '2.246e-06', 'epoch': '2.742'}
{'loss': '0.963', 'grad_norm': '1.031', 'learning_rate': '2.147e-06', 'epoch': '2.748'}
{'loss': '0.9802', 'grad_norm': '1.083', 'learning_rate': '2.05e-06', 'epoch': '2.754'}
{'loss': '0.9922', 'grad_norm': '0.9854', 'learning_rate': '1.956e-06', 'epoch': '2.759'}
{'loss': '0.9677', 'grad_norm': '1.153', 'learning_rate': '1.864e-06', 'epoch': '2.765'}
{'loss': '0.9848', 'grad_norm': '1.018', 'learning_rate': '1.774e-06', 'epoch': '2.771'}
{'loss': '0.9161', 'grad_norm': '0.9591', 'learning_rate': '1.686e-06', 'epoch': '2.777'}
{'loss': '0.9759', 'grad_norm': '1.309', 'learning_rate': '1.6e-06', 'epoch': '2.783'}
{'loss': '1.035', 'grad_norm': '1.253', 'learning_rate': '1.516e-06', 'epoch': '2.788'}
{'loss': '0.9532', 'grad_norm': '1.065', 'learning_rate': '1.435e-06', 'epoch': '2.794'}
{'loss': '0.9868', 'grad_norm': '1.071', 'learning_rate': '1.356e-06', 'epoch': '2.8'}
{'loss': '0.9464', 'grad_norm': '0.9938', 'learning_rate': '1.279e-06', 'epoch': '2.806'}
{'loss': '0.9972', 'grad_norm': '1.171', 'learning_rate': '1.204e-06', 'epoch': '2.812'}
{'loss': '0.9656', 'grad_norm': '1.194', 'learning_rate': '1.132e-06', 'epoch': '2.817'}
{'loss': '0.9536', 'grad_norm': '1.091', 'learning_rate': '1.062e-06', 'epoch': '2.823'}
{'loss': '0.9633', 'grad_norm': '0.9533', 'learning_rate': '9.935e-07', 'epoch': '2.829'}
{'loss': '0.9845', 'grad_norm': '0.9651', 'learning_rate': '9.277e-07', 'epoch': '2.835'}
{'loss': '0.9826', 'grad_norm': '0.9651', 'learning_rate': '8.642e-07', 'epoch': '2.841'}
{'loss': '0.9736', 'grad_norm': '0.9785', 'learning_rate': '8.028e-07', 'epoch': '2.846'}
{'loss': '0.8742', 'grad_norm': '0.9598', 'learning_rate': '7.438e-07', 'epoch': '2.852'}
{'loss': '0.9674', 'grad_norm': '1.171', 'learning_rate': '6.869e-07', 'epoch': '2.858'}
{'loss': '0.9834', 'grad_norm': '1.01', 'learning_rate': '6.323e-07', 'epoch': '2.864'}
{'loss': '0.9848', 'grad_norm': '1.041', 'learning_rate': '5.8e-07', 'epoch': '2.87'}
{'loss': '0.9599', 'grad_norm': '1.022', 'learning_rate': '5.299e-07', 'epoch': '2.875'}
{'loss': '0.9543', 'grad_norm': '1.185', 'learning_rate': '4.82e-07', 'epoch': '2.881'}
{'loss': '0.9933', 'grad_norm': '1.134', 'learning_rate': '4.364e-07', 'epoch': '2.887'}
{'loss': '0.9615', 'grad_norm': '0.9463', 'learning_rate': '3.931e-07', 'epoch': '2.893'}
{'loss': '0.9664', 'grad_norm': '1.085', 'learning_rate': '3.52e-07', 'epoch': '2.899'}
{'loss': '0.9505', 'grad_norm': '1.032', 'learning_rate': '3.132e-07', 'epoch': '2.904'}
{'loss': '0.9131', 'grad_norm': '1.061', 'learning_rate': '2.766e-07', 'epoch': '2.91'}
{'loss': '0.972', 'grad_norm': '1.315', 'learning_rate': '2.423e-07', 'epoch': '2.916'}
{'loss': '1.028', 'grad_norm': '1.059', 'learning_rate': '2.103e-07', 'epoch': '2.922'}
